panel,matrix,sample_index,feature_channel,z_score_value
Supplementary Fig. 3,Fused feature matrix,96,127,-0.0641271020499465
Supplementary Fig. 3,Fused feature matrix,97,127,1.06380407360004
Supplementary Fig. 3,Fused feature matrix,98,127,2.10818479179447
Supplementary Fig. 3,Fused feature matrix,99,127,1.12077029459246
Supplementary Fig. 3,Fused feature matrix,100,127,0.277670223904594
Supplementary Fig. 3,Fused feature matrix,101,127,-0.262695072366394
Supplementary Fig. 3,Fused feature matrix,102,127,-0.31477847441661
Supplementary Fig. 3,Fused feature matrix,103,127,-0.026692156826353
Supplementary Fig. 3,Fused feature matrix,104,127,0.00773797674049635
Supplementary Fig. 3,Fused feature matrix,105,127,-0.403076116954866
Supplementary Fig. 3,Fused feature matrix,106,127,-0.653320587743012
Supplementary Fig. 3,Fused feature matrix,107,127,-0.930013661134784
Supplementary Fig. 3,Fused feature matrix,108,127,-0.87937702025263
Supplementary Fig. 3,Fused feature matrix,109,127,-0.550238854518627
Supplementary Fig. 3,Fused feature matrix,110,127,-0.246419009225702
Supplementary Fig. 3,Fused feature matrix,111,127,0.984051364210646
Supplementary Fig. 3,Fused feature matrix,112,127,1.80436494650154
Supplementary Fig. 3,Fused feature matrix,113,127,1.57650006253185
Supplementary Fig. 3,Fused feature matrix,114,127,1.1663432713864
Supplementary Fig. 3,Fused feature matrix,115,127,-0.588216335180243
Supplementary Fig. 3,Fused feature matrix,116,127,-0.474283893195396
Supplementary Fig. 3,Fused feature matrix,117,127,-0.0438724456970851
Supplementary Fig. 3,Fused feature matrix,118,127,0.209310758713687
Supplementary Fig. 3,Fused feature matrix,119,127,-0.246419009225702
Supplementary Fig. 3,Fused feature matrix,120,127,-0.645182556172667
Supplementary Fig. 3,Fused feature matrix,1,128,-1.18059488038488
Supplementary Fig. 3,Fused feature matrix,2,128,-1.07871409791783
Supplementary Fig. 3,Fused feature matrix,3,128,-0.752695594023288
Supplementary Fig. 3,Fused feature matrix,4,128,-0.752695594023288
Supplementary Fig. 3,Fused feature matrix,5,128,1.44792930726489
Supplementary Fig. 3,Fused feature matrix,6,128,1.44792930726489
Supplementary Fig. 3,Fused feature matrix,7,128,1.20341542934398
Supplementary Fig. 3,Fused feature matrix,8,128,0.836644612462619
Supplementary Fig. 3,Fused feature matrix,9,128,0.836644612462619
Supplementary Fig. 3,Fused feature matrix,10,128,0.836644612462619
Supplementary Fig. 3,Fused feature matrix,11,128,0.836644612462619
Supplementary Fig. 3,Fused feature matrix,12,128,0.127554366491984
Supplementary Fig. 3,Fused feature matrix,13,128,-0.467429403115561
Supplementary Fig. 3,Fused feature matrix,14,128,-1.02166085973629
Supplementary Fig. 3,Fused feature matrix,15,128,-1.16648831050483
Supplementary Fig. 3,Fused feature matrix,16,128,-1.24172334986511
Supplementary Fig. 3,Fused feature matrix,17,128,-1.16021872389147
Supplementary Fig. 3,Fused feature matrix,18,128,-1.24172334986511
Supplementary Fig. 3,Fused feature matrix,19,128,-1.24172334986511
Supplementary Fig. 3,Fused feature matrix,20,128,-0.874952532983742
Supplementary Fig. 3,Fused feature matrix,21,128,-0.874952532983742
Supplementary Fig. 3,Fused feature matrix,22,128,1.6924431851858
Supplementary Fig. 3,Fused feature matrix,23,128,1.6924431851858
Supplementary Fig. 3,Fused feature matrix,24,128,1.32567236830444
Supplementary Fig. 3,Fused feature matrix,25,128,0.518776571165438
Supplementary Fig. 3,Fused feature matrix,26,128,-0.426677090128743
Supplementary Fig. 3,Fused feature matrix,27,128,-0.312570613765652
Supplementary Fig. 3,Fused feature matrix,28,128,0.755139986488983
Supplementary Fig. 3,Fused feature matrix,29,128,0.897773081942847
Supplementary Fig. 3,Fused feature matrix,30,128,-0.0963688690776905
Supplementary Fig. 3,Fused feature matrix,31,128,-0.948306696360015
Supplementary Fig. 3,Fused feature matrix,32,128,-1.03796178493101
Supplementary Fig. 3,Fused feature matrix,33,128,-1.05833794142442
Supplementary Fig. 3,Fused feature matrix,34,128,-0.874952532983742
Supplementary Fig. 3,Fused feature matrix,35,128,0.16423144818012
Supplementary Fig. 3,Fused feature matrix,36,128,0.388369169607619
Supplementary Fig. 3,Fused feature matrix,37,128,1.12191080337035
Supplementary Fig. 3,Fused feature matrix,38,128,1.04040617739671
Supplementary Fig. 3,Fused feature matrix,39,128,-0.0191539602605617
Supplementary Fig. 3,Fused feature matrix,40,128,-0.752695594023288
Supplementary Fig. 3,Fused feature matrix,41,128,-0.0599062732473796
Supplementary Fig. 3,Fused feature matrix,42,128,0.215579362543512
Supplementary Fig. 3,Fused feature matrix,43,128,0.161573688637502
Supplementary Fig. 3,Fused feature matrix,44,128,-0.436265869655053
Supplementary Fig. 3,Fused feature matrix,45,128,-0.954059964075801
Supplementary Fig. 3,Fused feature matrix,46,128,-1.08612360936998
Supplementary Fig. 3,Fused feature matrix,47,128,-1.11946641090465
Supplementary Fig. 3,Fused feature matrix,48,128,-0.997209471944197
Supplementary Fig. 3,Fused feature matrix,49,128,-0.752695594023288
Supplementary Fig. 3,Fused feature matrix,50,128,-0.202539368701243
Supplementary Fig. 3,Fused feature matrix,51,128,1.81470012414625
Supplementary Fig. 3,Fused feature matrix,52,128,1.81470012414625
Supplementary Fig. 3,Fused feature matrix,53,128,1.81470012414625
Supplementary Fig. 3,Fused feature matrix,54,128,1.81470012414625
Supplementary Fig. 3,Fused feature matrix,55,128,-0.26366783818147
Supplementary Fig. 3,Fused feature matrix,56,128,-0.0191539602605617
Supplementary Fig. 3,Fused feature matrix,57,128,-0.26366783818147
Supplementary Fig. 3,Fused feature matrix,58,128,-0.26366783818147
Supplementary Fig. 3,Fused feature matrix,59,128,-0.26366783818147
Supplementary Fig. 3,Fused feature matrix,60,128,-0.508181716102379
Supplementary Fig. 3,Fused feature matrix,61,128,-1.16021872389147
Supplementary Fig. 3,Fused feature matrix,62,128,-1.24172334986511
Supplementary Fig. 3,Fused feature matrix,63,128,-1.09501502311256
Supplementary Fig. 3,Fused feature matrix,64,128,-1.24172334986511
Supplementary Fig. 3,Fused feature matrix,65,128,-1.24172334986511
Supplementary Fig. 3,Fused feature matrix,66,128,-1.24172334986511
Supplementary Fig. 3,Fused feature matrix,67,128,-0.997209471944197
Supplementary Fig. 3,Fused feature matrix,68,128,-0.752695594023288
Supplementary Fig. 3,Fused feature matrix,69,128,-0.508181716102379
Supplementary Fig. 3,Fused feature matrix,70,128,2.18147094102762
Supplementary Fig. 3,Fused feature matrix,71,128,2.05921400206716
Supplementary Fig. 3,Fused feature matrix,72,128,3.35513755504798
Supplementary Fig. 3,Fused feature matrix,73,128,0.266112230647165
Supplementary Fig. 3,Fused feature matrix,74,128,-0.59987442032272
Supplementary Fig. 3,Fused feature matrix,75,128,0.0786515909078023
Supplementary Fig. 3,Fused feature matrix,76,128,1.10560987817562
Supplementary Fig. 3,Fused feature matrix,77,128,1.04321668174063
Supplementary Fig. 3,Fused feature matrix,78,128,-0.298598392170172
Supplementary Fig. 3,Fused feature matrix,79,128,-0.874952532983742
Supplementary Fig. 3,Fused feature matrix,80,128,-0.752695594023288
Supplementary Fig. 3,Fused feature matrix,81,128,-0.403390054136275
Supplementary Fig. 3,Fused feature matrix,82,128,-0.0540845142492628
Supplementary Fig. 3,Fused feature matrix,83,128,0.592130734541711
Supplementary Fig. 3,Fused feature matrix,84,128,1.4234779194728
Supplementary Fig. 3,Fused feature matrix,85,128,0.940092791583004
Supplementary Fig. 3,Fused feature matrix,86,128,0.143855291686711
Supplementary Fig. 3,Fused feature matrix,87,128,-0.410376164934016
Supplementary Fig. 3,Fused feature matrix,88,128,-0.0497181950006747
Supplementary Fig. 3,Fused feature matrix,89,128,0.027420111724374
Supplementary Fig. 3,Fused feature matrix,90,128,-0.141410899221015
Supplementary Fig. 3,Fused feature matrix,91,128,-0.541524517637048
Supplementary Fig. 3,Fused feature matrix,92,128,-0.764921287919333
Supplementary Fig. 3,Fused feature matrix,93,128,-0.908295334518412
Supplementary Fig. 3,Fused feature matrix,94,128,-0.834200219996924
Supplementary Fig. 3,Fused feature matrix,95,128,-0.589686342076015
Supplementary Fig. 3,Fused feature matrix,96,128,0.0786515909078021
Supplementary Fig. 3,Fused feature matrix,97,128,1.14228695986375
Supplementary Fig. 3,Fused feature matrix,98,128,1.90978885444883
Supplementary Fig. 3,Fused feature matrix,99,128,1.08115849038353
Supplementary Fig. 3,Fused feature matrix,100,128,0.103102978699893
Supplementary Fig. 3,Fused feature matrix,101,128,-0.0890150682379638
Supplementary Fig. 3,Fused feature matrix,102,128,0.0786515909078023
Supplementary Fig. 3,Fused feature matrix,103,128,0.251557833151874
Supplementary Fig. 3,Fused feature matrix,104,128,-0.11319775946091
Supplementary Fig. 3,Fused feature matrix,105,128,-0.630438655062833
Supplementary Fig. 3,Fused feature matrix,106,128,-0.962278917955496
Supplementary Fig. 3,Fused feature matrix,107,128,-0.978400712104127
Supplementary Fig. 3,Fused feature matrix,108,128,-1.02437768060208
Supplementary Fig. 3,Fused feature matrix,109,128,-0.589686342076015
Supplementary Fig. 3,Fused feature matrix,110,128,-0.0191539602605617
Supplementary Fig. 3,Fused feature matrix,111,128,1.35012375609653
Supplementary Fig. 3,Fused feature matrix,112,128,1.93695706310671
Supplementary Fig. 3,Fused feature matrix,113,128,1.57018624622535
Supplementary Fig. 3,Fused feature matrix,114,128,0.763290449086346
Supplementary Fig. 3,Fused feature matrix,115,128,-0.630438655062833
Supplementary Fig. 3,Fused feature matrix,116,128,0.225359917660347
Supplementary Fig. 3,Fused feature matrix,117,128,0.252528126318226
Supplementary Fig. 3,Fused feature matrix,118,128,0.0936985987798583
Supplementary Fig. 3,Fused feature matrix,119,128,-0.410376164934016
Supplementary Fig. 3,Fused feature matrix,120,128,-0.936081002463969
Supplementary Fig. 3,Fused feature matrix,1,129,-0.992028366264448
Supplementary Fig. 3,Fused feature matrix,2,129,-0.750874632544424
Supplementary Fig. 3,Fused feature matrix,3,129,-0.475270365435824
Supplementary Fig. 3,Fused feature matrix,4,129,-0.475270365435824
Supplementary Fig. 3,Fused feature matrix,5,129,3.24538724053027
Supplementary Fig. 3,Fused feature matrix,6,129,3.24538724053027
Supplementary Fig. 3,Fused feature matrix,7,129,-0.268567165104375
Supplementary Fig. 3,Fused feature matrix,8,129,-0.268567165104375
Supplementary Fig. 3,Fused feature matrix,9,129,-0.268567165104375
Supplementary Fig. 3,Fused feature matrix,10,129,-0.268567165104375
Supplementary Fig. 3,Fused feature matrix,11,129,-0.268567165104375
Supplementary Fig. 3,Fused feature matrix,12,129,-0.144545244905505
Supplementary Fig. 3,Fused feature matrix,13,129,-0.337468231881525
Supplementary Fig. 3,Fused feature matrix,14,129,-1.01269868629759
Supplementary Fig. 3,Fused feature matrix,15,129,-1.04767922789215
Supplementary Fig. 3,Fused feature matrix,16,129,-1.09537996643017
Supplementary Fig. 3,Fused feature matrix,17,129,-0.957577832875873
Supplementary Fig. 3,Fused feature matrix,18,129,-1.09537996643017
Supplementary Fig. 3,Fused feature matrix,19,129,-0.992028366264448
Supplementary Fig. 3,Fused feature matrix,20,129,-0.3719187652701
Supplementary Fig. 3,Fused feature matrix,21,129,-0.3719187652701
Supplementary Fig. 3,Fused feature matrix,22,129,2.88365663995023
Supplementary Fig. 3,Fused feature matrix,23,129,2.88365663995023
Supplementary Fig. 3,Fused feature matrix,24,129,0.558245636221423
Supplementary Fig. 3,Fused feature matrix,25,129,-0.475270365435824
Supplementary Fig. 3,Fused feature matrix,26,129,-0.716424099155849
Supplementary Fig. 3,Fused feature matrix,27,129,-0.0343035380620649
Supplementary Fig. 3,Fused feature matrix,28,129,0.523795102832849
Supplementary Fig. 3,Fused feature matrix,29,129,0.268861155757394
Supplementary Fig. 3,Fused feature matrix,30,129,-0.540545060277334
Supplementary Fig. 3,Fused feature matrix,31,129,-0.861116339387863
Supplementary Fig. 3,Fused feature matrix,32,129,-0.888676766098723
Supplementary Fig. 3,Fused feature matrix,33,129,-0.837000966015861
Supplementary Fig. 3,Fused feature matrix,34,129,-0.475270365435824
Supplementary Fig. 3,Fused feature matrix,35,129,0.661597236387148
Supplementary Fig. 3,Fused feature matrix,36,129,1.17835523721577
Supplementary Fig. 3,Fused feature matrix,37,129,1.17835523721577
Supplementary Fig. 3,Fused feature matrix,38,129,0.282641369112824
Supplementary Fig. 3,Fused feature matrix,39,129,-0.475270365435824
Supplementary Fig. 3,Fused feature matrix,40,129,-0.716424099155849
Supplementary Fig. 3,Fused feature matrix,41,129,-0.16521556493865
Supplementary Fig. 3,Fused feature matrix,42,129,0.045621699399429
Supplementary Fig. 3,Fused feature matrix,43,129,-0.178696208438527
Supplementary Fig. 3,Fused feature matrix,44,129,-0.548224436141042
Supplementary Fig. 3,Fused feature matrix,45,129,-0.840040718961912
Supplementary Fig. 3,Fused feature matrix,46,129,-0.85109436603846
Supplementary Fig. 3,Fused feature matrix,47,129,-0.92743361616087
Supplementary Fig. 3,Fused feature matrix,48,129,-0.785325165932999
Supplementary Fig. 3,Fused feature matrix,49,129,-0.475270365435824
Supplementary Fig. 3,Fused feature matrix,50,129,0.454894036055699
Supplementary Fig. 3,Fused feature matrix,51,129,1.6951132380444
Supplementary Fig. 3,Fused feature matrix,52,129,1.6951132380444
Supplementary Fig. 3,Fused feature matrix,53,129,1.6951132380444
Supplementary Fig. 3,Fused feature matrix,54,129,1.6951132380444
Supplementary Fig. 3,Fused feature matrix,55,129,-0.475270365435824
Supplementary Fig. 3,Fused feature matrix,56,129,-0.16521556493865
Supplementary Fig. 3,Fused feature matrix,57,129,0.144839235558524
Supplementary Fig. 3,Fused feature matrix,58,129,0.144839235558524
Supplementary Fig. 3,Fused feature matrix,59,129,0.144839235558524
Supplementary Fig. 3,Fused feature matrix,60,129,-0.681973565767274
Supplementary Fig. 3,Fused feature matrix,61,129,-1.02647889965302
Supplementary Fig. 3,Fused feature matrix,62,129,-1.09537996643017
Supplementary Fig. 3,Fused feature matrix,63,129,-1.05403932636388
Supplementary Fig. 3,Fused feature matrix,64,129,-1.09537996643017
Supplementary Fig. 3,Fused feature matrix,65,129,-1.09537996643017
Supplementary Fig. 3,Fused feature matrix,66,129,-1.09537996643017
Supplementary Fig. 3,Fused feature matrix,67,129,-0.475270365435824
Supplementary Fig. 3,Fused feature matrix,68,129,0.144839235558524
Supplementary Fig. 3,Fused feature matrix,69,129,0.558245636221423
Supplementary Fig. 3,Fused feature matrix,70,129,2.96978297342167
Supplementary Fig. 3,Fused feature matrix,71,129,2.21187123887302
Supplementary Fig. 3,Fused feature matrix,72,129,1.42639907761351
Supplementary Fig. 3,Fused feature matrix,73,129,-0.716424099155849
Supplementary Fig. 3,Fused feature matrix,74,129,-0.578621965601549
Supplementary Fig. 3,Fused feature matrix,75,129,0.158619448913954
Supplementary Fig. 3,Fused feature matrix,76,129,0.723608196486583
Supplementary Fig. 3,Fused feature matrix,77,129,0.116328449305911
Supplementary Fig. 3,Fused feature matrix,78,129,-0.652444537148495
Supplementary Fig. 3,Fused feature matrix,79,129,-0.743984525866709
Supplementary Fig. 3,Fused feature matrix,80,129,-0.613072498990124
Supplementary Fig. 3,Fused feature matrix,81,129,-0.120922022010482
Supplementary Fig. 3,Fused feature matrix,82,129,0.499187578983866
Supplementary Fig. 3,Fused feature matrix,83,129,0.902750970107172
Supplementary Fig. 3,Fused feature matrix,84,129,1.21969587728206
Supplementary Fig. 3,Fused feature matrix,85,129,0.31974194353129
Supplementary Fig. 3,Fused feature matrix,86,129,-0.320242965187237
Supplementary Fig. 3,Fused feature matrix,87,129,-0.433929725369534
Supplementary Fig. 3,Fused feature matrix,88,129,-0.139377664897218
Supplementary Fig. 3,Fused feature matrix,89,129,-0.101236002931296
Supplementary Fig. 3,Fused feature matrix,90,129,-0.371918765270099
Supplementary Fig. 3,Fused feature matrix,91,129,-0.663182365737142
Supplementary Fig. 3,Fused feature matrix,92,129,-0.671638405750701
Supplementary Fig. 3,Fused feature matrix,93,129,-0.719555965827537
Supplementary Fig. 3,Fused feature matrix,94,129,-0.429336320917725
Supplementary Fig. 3,Fused feature matrix,95,129,-0.130765031550075
Supplementary Fig. 3,Fused feature matrix,96,129,0.475564356088843
Supplementary Fig. 3,Fused feature matrix,97,129,1.33338263746436
Supplementary Fig. 3,Fused feature matrix,98,129,1.70659674917392
Supplementary Fig. 3,Fused feature matrix,99,129,0.248190835724249
Supplementary Fig. 3,Fused feature matrix,100,129,-0.351248445236955
Supplementary Fig. 3,Fused feature matrix,101,129,-0.194744593557428
Supplementary Fig. 3,Fused feature matrix,102,129,-0.0308584847232072
Supplementary Fig. 3,Fused feature matrix,103,129,-0.0397171933088406
Supplementary Fig. 3,Fused feature matrix,104,129,-0.332168149821743
Supplementary Fig. 3,Fused feature matrix,105,129,-0.707811465808705
Supplementary Fig. 3,Fused feature matrix,106,129,-0.859147737479945
Supplementary Fig. 3,Fused feature matrix,107,129,-0.825075781381354
Supplementary Fig. 3,Fused feature matrix,108,129,-0.681973565767274
Supplementary Fig. 3,Fused feature matrix,109,129,-0.337468231881525
Supplementary Fig. 3,Fused feature matrix,110,129,0.558245636221423
Supplementary Fig. 3,Fused feature matrix,111,129,1.8811461183427
Supplementary Fig. 3,Fused feature matrix,112,129,1.6951132380444
Supplementary Fig. 3,Fused feature matrix,113,129,0.868300436718597
Supplementary Fig. 3,Fused feature matrix,114,129,-0.103204604839215
Supplementary Fig. 3,Fused feature matrix,115,129,-0.681973565767274
Supplementary Fig. 3,Fused feature matrix,116,129,0.144839235558524
Supplementary Fig. 3,Fused feature matrix,117,129,0.0529711465223244
Supplementary Fig. 3,Fused feature matrix,118,129,-0.0936644571316095
Supplementary Fig. 3,Fused feature matrix,119,129,-0.723314205833564
Supplementary Fig. 3,Fused feature matrix,120,129,-0.957577832875873
Supplementary Fig. 3,Fused feature matrix,1,130,-0.931782857355671
Supplementary Fig. 3,Fused feature matrix,2,130,-0.677395636795546
Supplementary Fig. 3,Fused feature matrix,3,130,-0.270376083899346
Supplementary Fig. 3,Fused feature matrix,4,130,-0.270376083899346
Supplementary Fig. 3,Fused feature matrix,5,130,2.78227056282215
Supplementary Fig. 3,Fused feature matrix,6,130,2.78227056282215
Supplementary Fig. 3,Fused feature matrix,7,130,0.136643468996854
Supplementary Fig. 3,Fused feature matrix,8,130,-0.575640748571496
Supplementary Fig. 3,Fused feature matrix,9,130,-0.575640748571496
Supplementary Fig. 3,Fused feature matrix,10,130,-0.575640748571496
Supplementary Fig. 3,Fused feature matrix,11,130,-0.575640748571496
Supplementary Fig. 3,Fused feature matrix,12,130,-0.433183905057826
Supplementary Fig. 3,Fused feature matrix,13,130,-0.846987117168963
Supplementary Fig. 3,Fused feature matrix,14,130,-1.08441518969175
Supplementary Fig. 3,Fused feature matrix,15,130,-1.00614219875017
Supplementary Fig. 3,Fused feature matrix,16,130,-1.01657859754238
Supplementary Fig. 3,Fused feature matrix,17,130,-1.08441518969175
Supplementary Fig. 3,Fused feature matrix,18,130,-1.08441518969175
Supplementary Fig. 3,Fused feature matrix,19,130,-0.880905413243646
Supplementary Fig. 3,Fused feature matrix,20,130,-0.473885860347446
Supplementary Fig. 3,Fused feature matrix,21,130,-0.473885860347446
Supplementary Fig. 3,Fused feature matrix,22,130,3.13841267160633
Supplementary Fig. 3,Fused feature matrix,23,130,3.13841267160633
Supplementary Fig. 3,Fused feature matrix,24,130,0.238398357220904
Supplementary Fig. 3,Fused feature matrix,25,130,-0.433183905057826
Supplementary Fig. 3,Fused feature matrix,26,130,-0.338212676048713
Supplementary Fig. 3,Fused feature matrix,27,130,0.448691792883941
Supplementary Fig. 3,Fused feature matrix,28,130,0.656724008808665
Supplementary Fig. 3,Fused feature matrix,29,130,-0.0261643521616258
Supplementary Fig. 3,Fused feature matrix,30,130,-0.81663916804951
Supplementary Fig. 3,Fused feature matrix,31,130,-0.921607368533266
Supplementary Fig. 3,Fused feature matrix,32,130,-0.81306882109428
Supplementary Fig. 3,Fused feature matrix,33,130,-0.677395636795546
Supplementary Fig. 3,Fused feature matrix,34,130,-0.270376083899346
Supplementary Fig. 3,Fused feature matrix,35,130,0.798050242453179
Supplementary Fig. 3,Fused feature matrix,36,130,0.950682574789254
Supplementary Fig. 3,Fused feature matrix,37,130,0.882845982639887
Supplementary Fig. 3,Fused feature matrix,38,130,0.00097028469812049
Supplementary Fig. 3,Fused feature matrix,39,130,-0.541722452496813
Supplementary Fig. 3,Fused feature matrix,40,130,-0.50780415642213
Supplementary Fig. 3,Fused feature matrix,41,130,0.136643468996854
Supplementary Fig. 3,Fused feature matrix,42,130,0.0389587763017663
Supplementary Fig. 3,Fused feature matrix,43,130,-0.438492855747776
Supplementary Fig. 3,Fused feature matrix,44,130,-0.785136106679834
Supplementary Fig. 3,Fused feature matrix,45,130,-0.964703556486982
Supplementary Fig. 3,Fused feature matrix,46,130,-0.936408079547674
Supplementary Fig. 3,Fused feature matrix,47,130,-0.880905413243646
Supplementary Fig. 3,Fused feature matrix,48,130,-0.728273080907571
Supplementary Fig. 3,Fused feature matrix,49,130,0.136643468996854
Supplementary Fig. 3,Fused feature matrix,50,130,0.798050242453179
Supplementary Fig. 3,Fused feature matrix,51,130,2.0699863452538
Supplementary Fig. 3,Fused feature matrix,52,130,2.0699863452538
Supplementary Fig. 3,Fused feature matrix,53,130,2.0699863452538
Supplementary Fig. 3,Fused feature matrix,54,130,2.0699863452538
Supplementary Fig. 3,Fused feature matrix,55,130,0.950682574789254
Supplementary Fig. 3,Fused feature matrix,56,130,0.238398357220904
Supplementary Fig. 3,Fused feature matrix,57,130,0.136643468996854
Supplementary Fig. 3,Fused feature matrix,58,130,0.136643468996854
Supplementary Fig. 3,Fused feature matrix,59,130,0.136643468996854
Supplementary Fig. 3,Fused feature matrix,60,130,-1.08441518969175
Supplementary Fig. 3,Fused feature matrix,61,130,-1.05049689361706
Supplementary Fig. 3,Fused feature matrix,62,130,-1.08441518969175
Supplementary Fig. 3,Fused feature matrix,63,130,-1.00301127911251
Supplementary Fig. 3,Fused feature matrix,64,130,-1.08441518969175
Supplementary Fig. 3,Fused feature matrix,65,130,-0.880905413243646
Supplementary Fig. 3,Fused feature matrix,66,130,-0.880905413243646
Supplementary Fig. 3,Fused feature matrix,67,130,-0.473885860347446
Supplementary Fig. 3,Fused feature matrix,68,130,-0.473885860347446
Supplementary Fig. 3,Fused feature matrix,69,130,0.340153245444954
Supplementary Fig. 3,Fused feature matrix,70,130,3.05361693141962
Supplementary Fig. 3,Fused feature matrix,71,130,1.35770212768545
Supplementary Fig. 3,Fused feature matrix,72,130,0.828576708920393
Supplementary Fig. 3,Fused feature matrix,73,130,-0.473885860347446
Supplementary Fig. 3,Fused feature matrix,74,130,-0.397569694179409
Supplementary Fig. 3,Fused feature matrix,75,130,0.760740116771028
Supplementary Fig. 3,Fused feature matrix,76,130,0.760740116771028
Supplementary Fig. 3,Fused feature matrix,77,130,-0.389674918368922
Supplementary Fig. 3,Fused feature matrix,78,130,-0.924514651053953
Supplementary Fig. 3,Fused feature matrix,79,130,-0.697746614440356
Supplementary Fig. 3,Fused feature matrix,80,130,-0.428661465581202
Supplementary Fig. 3,Fused feature matrix,81,130,0.078497818583111
Supplementary Fig. 3,Fused feature matrix,82,130,0.45644454627244
Supplementary Fig. 3,Fused feature matrix,83,130,0.747172798341154
Supplementary Fig. 3,Fused feature matrix,84,130,0.950682574789254
Supplementary Fig. 3,Fused feature matrix,85,130,0.0270612816786461
Supplementary Fig. 3,Fused feature matrix,86,130,-0.321253528011371
Supplementary Fig. 3,Fused feature matrix,87,130,-0.331429016833776
Supplementary Fig. 3,Fused feature matrix,88,130,0.0518477288101461
Supplementary Fig. 3,Fused feature matrix,89,130,-0.192848550014355
Supplementary Fig. 3,Fused feature matrix,90,130,-0.532031510761189
Supplementary Fig. 3,Fused feature matrix,91,130,-0.834653191323624
Supplementary Fig. 3,Fused feature matrix,92,130,-0.768975036197191
Supplementary Fig. 3,Fused feature matrix,93,130,-0.695896525563555
Supplementary Fig. 3,Fused feature matrix,94,130,-0.40604926819808
Supplementary Fig. 3,Fused feature matrix,95,130,0.000970284698120313
Supplementary Fig. 3,Fused feature matrix,96,130,0.787874753630774
Supplementary Fig. 3,Fused feature matrix,97,130,1.30682468357343
Supplementary Fig. 3,Fused feature matrix,98,130,1.17680454862048
Supplementary Fig. 3,Fused feature matrix,99,130,-0.168621195675296
Supplementary Fig. 3,Fused feature matrix,100,130,-0.290727061544156
Supplementary Fig. 3,Fused feature matrix,101,130,0.107570643789983
Supplementary Fig. 3,Fused feature matrix,102,130,0.14681895781926
Supplementary Fig. 3,Fused feature matrix,103,130,-0.0741345137529633
Supplementary Fig. 3,Fused feature matrix,104,130,-0.583468047665654
Supplementary Fig. 3,Fused feature matrix,105,130,-0.842747330159628
Supplementary Fig. 3,Fused feature matrix,106,130,-0.953587476260825
Supplementary Fig. 3,Fused feature matrix,107,130,-0.818287020490385
Supplementary Fig. 3,Fused feature matrix,108,130,-0.632171242029302
Supplementary Fig. 3,Fused feature matrix,109,130,0.136643468996854
Supplementary Fig. 3,Fused feature matrix,110,130,0.747172798341154
Supplementary Fig. 3,Fused feature matrix,111,130,2.13103927818823
Supplementary Fig. 3,Fused feature matrix,112,130,1.56121190413355
Supplementary Fig. 3,Fused feature matrix,113,130,0.441908133669004
Supplementary Fig. 3,Fused feature matrix,114,130,-0.229674128609726
Supplementary Fig. 3,Fused feature matrix,115,130,-0.372130972123396
Supplementary Fig. 3,Fused feature matrix,116,130,0.543663021893054
Supplementary Fig. 3,Fused feature matrix,117,130,0.114031271613732
Supplementary Fig. 3,Fused feature matrix,118,130,-0.489540458535762
Supplementary Fig. 3,Fused feature matrix,119,130,-0.758799547374786
Supplementary Fig. 3,Fused feature matrix,120,130,-1.01657859754238
Supplementary Fig. 3,Fused feature matrix,1,131,-0.721161225317546
Supplementary Fig. 3,Fused feature matrix,2,131,-0.27852234519854
Supplementary Fig. 3,Fused feature matrix,3,131,0.252644310944268
Supplementary Fig. 3,Fused feature matrix,4,131,0.252644310944268
Supplementary Fig. 3,Fused feature matrix,5,131,3.61669979984872
Supplementary Fig. 3,Fused feature matrix,6,131,3.61669979984872
Supplementary Fig. 3,Fused feature matrix,7,131,-0.809689001341347
Supplementary Fig. 3,Fused feature matrix,8,131,-0.721161225317546
Supplementary Fig. 3,Fused feature matrix,9,131,-0.721161225317546
Supplementary Fig. 3,Fused feature matrix,10,131,-0.721161225317546
Supplementary Fig. 3,Fused feature matrix,11,131,-0.721161225317546
Supplementary Fig. 3,Fused feature matrix,12,131,-0.561811228474704
Supplementary Fig. 3,Fused feature matrix,13,131,-0.750670483992146
Supplementary Fig. 3,Fused feature matrix,14,131,-0.986744553388949
Supplementary Fig. 3,Fused feature matrix,15,131,-0.877787290590425
Supplementary Fig. 3,Fused feature matrix,16,131,-0.927726036039749
Supplementary Fig. 3,Fused feature matrix,17,131,-0.927726036039749
Supplementary Fig. 3,Fused feature matrix,18,131,-0.809689001341347
Supplementary Fig. 3,Fused feature matrix,19,131,-0.632633449293744
Supplementary Fig. 3,Fused feature matrix,20,131,0.34117208696807
Supplementary Fig. 3,Fused feature matrix,21,131,0.34117208696807
Supplementary Fig. 3,Fused feature matrix,22,131,3.74949146388442
Supplementary Fig. 3,Fused feature matrix,23,131,3.74949146388442
Supplementary Fig. 3,Fused feature matrix,24,131,-0.544105673269943
Supplementary Fig. 3,Fused feature matrix,25,131,-0.490989007655662
Supplementary Fig. 3,Fused feature matrix,26,131,-0.278522345198539
Supplementary Fig. 3,Fused feature matrix,27,131,0.335270235233149
Supplementary Fig. 3,Fused feature matrix,28,131,0.164116534920467
Supplementary Fig. 3,Fused feature matrix,29,131,-0.420166786836621
Supplementary Fig. 3,Fused feature matrix,30,131,-0.79105157481002
